8.902741565522764855e-01,-1.132627164339345960e+00,2.459825697508171150e-01,8.527921141440758523e-01,-1.015685245764755384e+00,5.819202768659194058e-01,-1.108902706877901434e-01,1.802251240861102888e+00,-6.965016814129423306e-01,1.448885395030121481e+00,-9.002044393570692860e-01,1.336079892345461761e+00,-1.570322317865226580e+00
1.106873514444405071e+00,-1.277395273178826729e+00,7.520372649287809796e-01,1.126691116675776705e+00,-2.646272307865271678e-01,1.029196917117354948e+00,-2.246827776031748991e-01,1.668623652087851683e+00,-1.183672506848633565e+00,1.465968716882519951e+00,-1.147423297137468268e+00,1.628610341113895466e+00,-1.449618979904648830e+00
9.225842094829420637e-01,-1.315231183720168007e+00,1.517241682372022504e-01,6.708624138335933518e-01,-7.893371310638968019e-01,2.676260801465736305e-01,5.453253217939997288e-01,1.402104258546564841e+00,-4.322267192462497104e-02,1.041098808407543652e+00,-2.207655842061388984e-01,7.843789839049449819e-01,-9.454969658905071350e-01
6.867877264466130116e-01,-1.555917173746604654e+00,1.177455061454388385e+00,7.581079083287727283e-01,2.311477132761069198e-01,-6.465455143514057257e-01,9.555811584648156165e-01,9.157199317180055864e-01,6.744888144462689583e-01,2.492015182571363785e-01,5.017797517495925508e-01,3.211146260934977792e-01,4.238676816583021936e-03
4.179716481716838627e-01,-1.492045949107312808e+00,-6.972322703445492653e-01,4.505791061456944635e-01,-8.311970657778281479e-01,-5.776950316420291776e-01,1.159545271422047108e+00,5.913790353065674354e-01,1.178479027109111676e+00,-1.015584453845529839e-01,1.471530843291543267e+00,-6.143325196461283527e-02,8.619409642960002005e-01
7.377062047331749139e-02,-1.084928046511424382e+00,6.268828181199268545e-01,8.425180170632888821e-01,3.081691381660906504e-01,-5.530744071448540078e-01,1.705457179902936105e+00,3.581298706506711449e-01,1.353380692087137627e+00,-6.372068327433483281e-01,1.354493874862630287e+00,-5.171374167852139658e-01,7.977282531087599438e-01
-4.321133801763998306e-01,-8.431759413704459361e-01,-5.107838758899553300e-01,7.453019636184229357e-01,-1.572070070040101908e-01,-3.996016144652225210e-01,1.753983501022608804e+00,3.147569767907276161e-01,1.334965592181655891e+00,-7.235022436522424716e-01,1.501820689322156621e+00,-6.826220573809491654e-01,9.507379404959269698e-01
-1.298343498076253599e+00,-4.301070550157101713e-01,-2.910854414712523153e-01,8.348343636224857534e-01,5.932753054330385245e-01,-6.679024100696642763e-02,2.252629874422369394e+00,3.818706711978989699e-01,1.277905167229155037e+00,-1.027518423874642650e+00,1.556659016209859692e+00,-8.209435534754181418e-01,8.477276976726964008e-01
-2.008676842505792148e+00,-1.667773166843175447e+00,-4.855581001352196613e-01,8.318452498526990313e-01,-6.041917340916022061e-01,2.304280611285148272e-01,5.463692860986877342e-01,1.436751131246102098e+00,2.282289868796914256e-01,4.362746985889030538e-01,4.833674169813417243e-01,2.553170404874342547e-01,4.144690264723922130e-02
-3.038210297856853148e-01,-2.372242362800976778e+00,-9.378333176731861176e-01,8.688235859264163696e-02,2.806768483041563567e+00,4.898412345052918226e-01,1.498916409787158233e-01,2.007017518849139481e+00,7.017043727272634368e-02,8.612549165539502560e-01,-1.903402523262033574e-01,1.587787960761129380e+00,-1.007797015591519685e+00
8.746456927025222372e-01,-1.338189763150372968e+00,-1.177301269537217809e+00,9.371232266266980027e-01,8.986733816048847467e-01,5.577029036982569243e-01,-6.716465952733488010e-01,1.846547856369644913e+00,-5.805021498801526958e-01,1.255635296618684782e+00,-7.895630436521776652e-01,1.565389433921659190e+00,-1.544605598530768953e+00
1.101570842993185417e+00,-1.366294033626040294e+00,-1.298304898836400767e+00,1.065373081423937718e+00,1.753268504552282447e+00,9.355812267042523667e-01,-1.030997780239810035e+00,2.236340142613759685e+00,-6.427395809294209617e-01,1.564121150387110415e+00,-8.917732534177370551e-01,1.772241939204469041e+00,-1.875203689304084431e+00
9.179657157194388573e-01,-1.324930432207302777e+00,-6.475152349683240827e-01,7.967077283429943035e-01,1.627069404810942421e-01,3.962778824159873259e-01,7.977745523529297667e-02,1.431871452008299350e+00,2.081865288634564826e-01,1.017769836242564452e+00,-4.153386439111551587e-01,6.423877471600033529e-01,-9.485897456988094945e-01
6.825283743694890992e-01,-1.783149651521284573e+00,-5.623256607419300224e-01,2.135518978841393356e-01,1.231101614479494177e+00,-3.146072728739032209e-01,7.340053539819183515e-01,1.090514794852372571e+00,1.170869510915673706e+00,6.235233212814865755e-01,6.485017028405699602e-01,4.725785198097819384e-01,-1.952905076581397115e-01
4.142344260297238789e-01,-1.319960398982546801e+00,-9.560312062623457230e-01,9.710280074550191598e-01,8.621869294444189924e-02,-5.152975524159094656e-01,1.036803827309517700e+00,6.996262357325790937e-01,1.355876038011680551e+00,-1.741753476269830847e-01,1.302602887094424400e+00,-1.626467585445106334e-01,6.800219529217264025e-01
7.099224949423114939e-02,-1.319386586386446458e+00,-6.200583850841997480e-01,3.506114662022175033e-01,8.819790268516579657e-01,-6.082523729677539182e-01,1.328463931771989071e+00,3.476471537726907868e-01,1.513924616130596590e+00,-4.469502302537414762e-01,1.437566472647760385e+00,-3.958375491327753015e-01,1.010729433886176976e+00
-4.306230449545225825e-01,-8.958105560604130435e-01,-2.427362155671984878e-01,1.274884205241408441e+00,4.016859218281810806e-01,-2.078268547251897469e-01,1.758617233217993903e+00,5.321050560169779953e-01,1.595640761020107101e+00,-4.143733631242840221e-01,1.375859063827395090e+00,-8.357146983841562404e-01,7.392931735713158536e-01
-1.296603504434248322e+00,-1.369069918584630008e+00,-7.993620611916698593e-01,8.238366985251597274e-01,6.821980269982965694e-01,-2.239253431506467718e-01,1.664878256975190540e+00,5.184890644782770286e-01,2.254114109300376700e+00,-1.730304775367275463e-02,1.920895261253844799e+00,-4.554708123523532048e-01,1.173174020347169222e+00
-2.022445824727874708e+00,-1.086499318691165783e+00,5.005123284640246029e-01,1.342441960039837179e+00,-7.344172387558064452e-01,-1.912381848600329393e-01,-1.374331842822634209e-01,9.693887012997909336e-01,2.221535294624774892e-01,3.862427198913553905e-01,1.237291173572443032e-01,-2.063018747841686290e-02,1.406685781113057587e-01
-2.813281387421169288e-01,-2.109244711853915377e-01,3.307363063356736799e+00,-8.878224089001410246e-02,-1.264448038683072983e+00,-1.924680617673332872e+00,-1.269929720422859010e+00,6.513437920878890619e-01,-5.307760547832388598e-01,1.208333474816285058e+00,-1.838366697857030663e-01,9.276059266031899675e-01,-9.684616021913727835e-01
8.909771923252812753e-01,8.479724491755726012e-02,1.455728465322953635e+00,8.363167361200096739e-01,-2.029196199154868818e+00,-9.592484712577553641e-01,-1.518207131622244965e+00,7.703596848253021490e-01,-1.132809170881677652e+00,1.436916007407685658e+00,-7.533750244719107370e-01,1.582766508132855021e+00,-1.278809853013356701e+00
1.107580090797277705e+00,9.932608253028478718e-01,1.717225367375424305e+00,-1.373447446140138306e-01,-2.255504848207631863e+00,-5.736964453667033892e-01,-1.720582281298162375e+00,6.177521993450235671e-01,-1.371568846678526743e+00,1.753984944324989304e+00,-1.103298517514276211e+00,1.304062849902945187e+00,-1.905413039582295021e+00
9.242224330972206303e-01,6.104757285516350107e-01,9.236772317233007401e-01,4.845827391643966336e-02,-2.316126914145230753e+00,-1.477138581753584923e+00,-1.407216582666875215e+00,-3.311672056109257745e-02,-7.890046240849111214e-01,4.647837158837482274e-01,-6.214155240086265408e-01,3.659697163858232627e-01,-9.506680252580883561e-01
6.894531431493313711e-01,1.476962742160027764e+00,1.520959139891721934e+00,-1.057635762023916737e+00,-1.118348349979250589e+00,-1.902590754125804029e+00,-1.046433883960926625e+00,-9.748750240368685427e-01,-1.966262097841794676e-01,-2.170750126966765337e-01,-2.126873677491917802e-01,-7.342508187643781437e-01,-3.602402968725076926e-01
4.205752554675067367e-01,1.257932984042213764e+00,-2.356008802900004181e-02,-3.662273073998918993e-01,-1.446485965718129485e+00,-1.422523329496138134e+00,-5.637514598138488875e-01,-1.350401917468047941e+00,1.088028484337439858e-02,-1.301082451302737253e+00,2.902341506063897958e-01,-1.170769219970993591e+00,7.307252908732915220e-01
