-1.019147753150514868e+00,-1.327754245273643052e+00,-1.276041609227659412e+00,1.662549794124051239e+00,7.450339563271473065e-01,8.698438458073344259e-01,1.461250130769028432e+00,2.949225596064203869e-01,1.166570556978321349e+00,-8.630370627703812803e-01,8.849276196142159545e-01,-1.055171639246160531e+00,1.261634255185706710e+00
-2.287424529072807911e+00,-2.616939576276072765e-01,-1.082175169051470487e+00,8.169746720977429932e-01,2.327577569257983092e-01,3.655894934606899738e-01,9.733283519391221494e-01,-1.560420950111210125e-01,1.003182179352837045e+00,-1.036028777645573884e+00,9.991753637274586319e-01,-9.275123228566686251e-01,1.493635245465023909e+00
-5.788853432609180061e-01,-1.481363788979824125e+00,1.367101077817456156e+00,2.196345567779271757e-01,1.216118486649174324e+00,1.138990822213325371e+00,5.906915839665726198e-01,1.449382036150451691e+00,-1.915418185958221720e-01,7.661303940151318326e-01,-6.145311804641294673e-01,7.516777342243174953e-01,-5.036154027692527624e-01
6.521517300736930922e-01,-8.588957136010633153e-01,1.508902736683040424e-01,5.812438030008658663e-01,1.171437015260211149e-02,7.060621400641754475e-01,-3.067463249819258331e-01,1.287239349498550789e+00,-7.227726878144056233e-01,9.217672377067354095e-01,-1.105930716404925906e+00,1.173152212293137264e+00,-8.925424842307088102e-01
1.123787916088419436e+00,-1.021590515421983536e+00,8.043853814563090010e-01,9.092861642242927589e-01,4.302942731221244266e-01,1.712886042084547755e+00,-3.725827332419417992e-01,1.933281294577424259e+00,-1.067365607540896599e+00,1.238651582441120391e+00,-1.480614624856809280e+00,1.725456115558663850e+00,-1.464692825697807121e+00
9.533007946284968170e-01,-8.792351249324591445e-01,-9.862805533357074661e-02,5.702522996461114602e-01,1.599631562814905761e-01,9.098991865335407381e-01,-1.925301750528880286e-03,9.409776481625808930e-01,-7.504392469960673440e-01,4.522251253570040985e-01,-8.075763913599103283e-01,1.157873506162055754e+00,-6.651383736736614649e-01
7.372097567670948814e-01,-6.654998620844484458e-01,-2.098650578638800168e-01,5.609170017080559179e-01,1.554440327386699405e-01,2.833252846402487535e-01,2.409593788657499458e-01,4.962693470082659708e-01,-2.507308837133486595e-02,-1.757136833833007894e-01,-3.355820055719920258e-01,1.631924093848471369e-01,-6.241664018198808672e-02
4.856533748979603993e-01,-1.067222790049412895e+00,1.361294624298538203e+00,6.736761756679573443e-01,1.861161422245586561e+00,1.650860996693446700e-02,1.389788048648433527e+00,7.236868395316470304e-02,8.541287234820009733e-01,-3.601221355345976538e-01,5.520796396276762552e-01,-7.315446847176533540e-02,5.056763739695765425e-01
1.773055840307262432e-01,-6.229233103284602668e-01,-8.617880099330589294e-01,5.993809964637796250e-01,7.700431785438884014e-02,-1.059348322669400461e-01,7.601977238180623875e-01,-1.208299023624987423e-01,6.486995802174259085e-01,-9.542399363966895809e-01,6.681123715294343679e-01,-6.800201349627464920e-01,8.190117333511043318e-01
-2.696887304061059143e-01,-6.049179244516224019e-01,-3.041846470813674985e-01,7.556090285303544984e-01,7.420698515185109034e-01,-2.395413278933152257e-01,1.242601599106107457e+00,-1.435039517919878549e-01,1.108154424652162851e+00,-1.013526937482220891e+00,7.654673201864859999e-01,-7.197561119791872075e-01,1.127066687413250001e+00
