1.117089530372042283e+00,-1.138004099511032541e+00,-4.961140776860801238e-01,4.577388966936311476e+00,-1.012033025805797015e+00,3.382633189601375712e+00,-1.640206903830800922e+00,2.056069352652284188e+00,-1.669280453194595726e+00,1.573536962924003690e+00,-1.680683175647886163e+00,1.606763409682162802e+00,-1.539150005291085588e+00
9.449333765202448943e-01,2.372347523053907614e-01,8.950025576636554403e-01,3.222625312066877412e-01,3.398126038204673516e-01,1.054963853260974638e+00,-4.947040239867747657e-01,5.973632955805568967e-01,-9.580958009206126391e-01,8.272716055281322811e-01,-9.159184061238697661e-01,6.862215647363559823e-01,-1.083185112872350642e+00
7.332204425677285586e-01,-7.850571263782166187e-02,3.962968625079751339e-01,-1.808123104985474849e-01,6.577823511815296120e-01,3.284859639085151439e-01,5.822519258266501962e-01,7.216326904711355128e-02,-2.010840661271195706e-01,1.187300057788619884e-03,-2.368221307123040686e-01,-4.431386538628916821e-02,-3.615911024274743868e-01
4.846192242169126696e-01,3.282847799959095342e-02,-1.828079652942906641e-01,-5.128171527407512226e-02,3.303842999515103629e-01,-5.662610168962259882e-01,3.033851567272207728e-01,-9.799323848680210336e-01,5.485799022039041795e-01,-4.223146506700654612e-01,6.848738230348755396e-01,-5.014516020783338357e-01,8.843487343012329527e-01
1.803035242483310430e-01,3.805203062937331238e-01,-3.707859660897787624e-01,-5.516632270916985714e-01,-2.945356545991483221e-01,-1.105021293237164803e+00,5.815426767496516547e-01,-1.110867410603670891e+00,8.203583685943162118e-01,-7.867047914843220413e-01,7.555354154719333692e-01,-9.013036879451962191e-01,6.898629576585781908e-01
-2.648270141110931619e-01,3.215798862591494611e-01,-2.515271017962061872e-01,6.121054898041825565e-01,1.249698380298115641e+00,-3.454130052462749401e-01,1.038131770755125194e+00,-1.299238898371725570e+00,8.344647720158007154e-01,-9.507892687819634592e-01,8.416728667398808428e-01,-1.231285921778004999e+00,7.161328190291520457e-01
-1.002242091401601476e+00,2.902559834797497906e+00,-3.824818958903309252e+00,-3.935668182248416969e+00,1.705388481226356667e+00,-1.142463475442548893e+00,-1.128138235145154322e+00,-1.168169110351387152e+00,2.087173015771224271e+00,-9.330787070620065737e-01,6.197141784747983717e-01,-5.096333766304309565e-01,2.073588565419100416e+00
-2.206923575416124272e+00,4.319282530001768095e+00,-5.313065793430445716e+00,1.241251117570583373e+00,3.059986261224466819e+00,-2.971066049093304962e+00,-2.065175131628909089e+00,-3.576720766783170191e-01,1.017081849129777948e+00,-1.738315438621509612e+00,7.113748938737202154e-01,-9.381380701277359790e-01,1.479872912881369462e+00
-4.607537375441030925e-01,2.305887512240613280e+00,-3.194507833099220040e+00,-5.268445720592618287e-01,4.884317648807933843e+00,-2.144061727214128243e+00,-2.577978022437168004e+00,1.678308449262750468e+00,-2.459567569072887150e-01,4.565410164820284944e-01,-8.087268480262612691e-01,1.279138162395590639e+00,1.489331736444152732e-01
6.980615914118708520e-01,4.026514742855322876e-02,2.023866120130848323e+00,7.669456039966061622e-01,1.367274553381761626e+00,1.237850577817640074e+00,-5.989737304424066489e-01,1.638496445751627117e+00,-8.144460773574873080e-01,1.415497102670882912e+00,-9.205025900560821484e-01,1.671836851531156132e+00,-7.505487419767605806e-01
